ID	symbol	synonyms	ensembl
6163628	Tg(Col11a2-lacZ)453Timk		
6163627	Tg(Col11a2-lacZ)742intTimk		
6163626	Tg(Col11a2-lacZ)742Timk		
5448403	Tg(Col11a2-Npr2*)28Keoz		
5317924	Tg(Col11a2-SIK3)#Ntsu		
3804040	Tg(Col13a1)1Pih		
5645739	Tg(Col13a1)2Pih		
4846222	Tg(Col18a1-EGFP)IH439Gsat		
4353047	Tg(Col1a1*2.3-GFP)1Rowe		
5428047	Tg(Col1a1*3.6-Cyan)2Rowe		
4353044	Tg(Col1a1*3.6-Topaz)1Rowe		
5428045	Tg(Col1a1*3.6-Topaz)2Rowe		
3766094	Tg(COL1A1)73Prc	line V	
7435297	Tg(Col1a1-AcGFP)1Koim		
4360486	Tg(Col1a1-Atf4)1Kry		
7484166	Tg(Col1a1-Bglap)#Kry		
4354302	Tg(Col1a1-BMP3)1Vrs		
2388101	Tg(Col1a1-Bmpr1b)1Dic	tg(Col-0.7)	
2388102	Tg(Col1a1-Bmpr1b)2Dic	tg(Col-2.3)	
7446752	Tg(Col1a1-cre)13Kaws		
3603118	Tg(Col1a1-cre)1Ack	Cre<ColI>	
3574754	Tg(Col1a1-cre)1Bek	Col 3.6-Cre|3.6-Col1a1-Cre	
5431930	Tg(Col1a1-cre)1Dab		
3835845	Tg(Col1a1-cre)1Haak	Col1a1-Cre	
3041865	Tg(Col1a1-cre)1Kry	alpha1(1) collagen-Cre|alpha1(I)collagen-Cre|Col1-Cre|alpha1(I)-Cre	
3574755	Tg(Col1a1-cre)2Bek	Col 2.3-Cre	
4440640	Tg(Col1a1-cre)#Bek		
4949437	Tg(Col1a1-cre/ERT2)1Crm		
7345907	Tg(Col1a1-cre/ERT2)6.1Ics		
5788739	Tg(Col1a1-cre/ERT2,-DsRed)1Smkm		
4829805	Tg(Col1a1-cre/ERT)#Hmk	Col1-CreERt|Col1(3.2kb)-CreERt	
3829210	Tg(Col1a1-cre/Esr1*)1Mis	Col1-CreER<TM>|Tg(Col1a1-cre/ERT2)1Mis	
4440758	Tg(Col1a1-cre)#Xya	Col1a1-cre	
3830287	Tg(Col1a1-Cthrc1)1Haak	Col1a1-Cthrc1	
5818209	Tg(Col1a1-Dkk1)1Hmk		
6358088	Tg(Col1a1-Dspp*)4Cqi		
6148029	Tg(Col1a1-Dspp)7Cqi		
6148030	Tg(Col1a1-Dspp*D452A)4Cqi		
4458033	Tg(Col1a1-EGFP)#Dab	Tg(Col9a1-EGFP)#Dab	
6297003	Tg(Col1a1-FGF2*,-Sapphire)203Mmh		
5498338	Tg(Col1a1-FGF2*,-Sapphire)305Mmh		
5498340	Tg(Col1a1-FGF2*,-Sapphire)308Mmh		
5300941	Tg(Col1a1-Hsd11b2)Bek		
5882590	Tg(Col1a1-Ifitm5*)1Brle		
7341369	Tg(Col1a1-Klf4)#Osud		
5578330	Tg(Col1a1-luc)1.50Crm		
3582686	Tg(Col1a1-mCSF1)1Gqy	mCSF-1	
3850038	Tg(Col1a1-Mepe)1Psnr		
7484168	Tg(Col1a1-Mgp*)3EDKry		
7484169	Tg(Col1a1-Mgp*)4EDKry		
7484170	Tg(Col1a1-Mgp)#Kry		
5427922	Tg(Col1a1-Mir34c)#Kry	Tg(Cola1a1-Mir34c)#Kry	
5441467	Tg(Col1a1-Ndgr2)#Xzg		
5824219	Tg(Col1a1-PTH1R*H223R)CL2Schp		
3763088	Tg(Col1a1-Ptprv)1Kry	alpha1(I)-Esp|alpha1(I)-OST-PTP	
7327344	Tg(Col1a1-Runx2)5Tok		
4887952	Tg(Col1a1-Runx2)#Pmt		
6857636	Tg(Col1a1-Sost)1Hhtg		
5706721	Tg(Col1a1-TK*)#Rowe	Col2.3deltatk	
3852098	Tg(Col1a1-tTA)139Niss	Col-I 2.3 (139)|Col I-2.3-tTA(139)	
4430727	Tg(Col1a1-tTA)1Niss	Col-I 3.6	
4417889	Tg(Col1a2-COL7A1)1Shzu	COL7<col1-h+>	
3043015	Tg(Col1a2-cre)23Angl	Col1alpha2-Cre<+>|TgN(Col-Ialpha2Cre)23Angl|Col1alpha2-iCre	
3785759	Tg(Col1a2-cre/ERT,-ALPP)7Cpd	Tg(Col1a2-cre/ESR1)71Pcn|Col1a2 Cre-ER|Col1a2-Cre-ER(T)|Tg(Col1a2-cre/ESR1)7Cpd|Tg(Col1a2-cre/ERT)7Cpd	
6471953	Tg(Col1a2-EGFP)#Ytki		
5796485	Tg(Col1a2-KLF6)1Fdmn		
5796486	Tg(Col1a2-KLF6*)1Fdmn		
3621122	Tg(COL2A1)1Prc		
3621123	Tg(Col2a1)1Vuo	del1	
5426518	Tg(Col2a1/Acan-rtTA,tetO-cre)#Vlf		
7529804	Tg(Col2a1-Ccn2,-lacZ)05908-01-2Hatt		
7518845	Tg(Col2a1-Cd80)1Skncu		
2176261	Tg(Col2a1-cre)10Amc	Cre 10	
2176259	Tg(Col2a1-cre)15Amc	Cre 15	
3050399	Tg(Col2a1-cre)1Asz		
2176069	Tg(Col2a1-cre)1Bhr	Col2a1-Cre|Col2-Cre	
2450251	Tg(Col2a1-cre)1Rsjo	colIIcre	
2671782	Tg(Col2a1-cre)1Star	Col2-Cre	
2445435	Tg(COL2A1-cre)1Wag	collagen2a1-cre	
3829503	Tg(Col2a1-cre)1Xya		
2176260	Tg(Col2a1-cre)3Amc	Cre 3|Col2a1-cre3	
4840369	Tg(Col2a1-cre)#Amc		
3721222	Tg(Col2a1-cre/ERT)1Flng	Col2-cre<TM>|Tg(Col2a1-cre)1Flng	
3698310	Tg(Col2a1-cre/ERT2)1Dic	Col2a1-CreER<T2>|Tg(Col2a1-cre)1Dic	
3665434	Tg(Col2a1-cre/ERT)KA3Smac	Col2CreER<T>|Tg(Col2a1-cre/ESR1)1Smac|Tg(Col2a1-cre/ESR1)KA3Smac	
5904768	Tg(Col2a1-d2EGFP)1Waho		
5750731	Tg(Col2a1-ECFP)1Dlbu		
5904767	Tg(Col2a1-EGFP)1Waho		
2181549	Tg(Col2a1-Fgfr3/GH)ADor	FGFR<ach>	
2181550	Tg(Col2a1-Fgfr3/GH)BDor	FGFR3<ach>	
7261446	Tg(Col2a1*G574S)1Waho		
3584008	Tg(Col2a1-GAL4)1Amc	Col2-Gal4	
4829776	Tg(Col2a1-Glg1)#Brle		
3525222	Tg(Col2a1-Hdac4)1Eno	alpha1(II)-HDAC4	
2668883	Tg(Col2a1-lacZ)1Tlu		
2445436	Tg(COL2A1-lacZ)1Wag	Collagen2a1-lacZ	
7522403	Tg(COL2A1-lacZ)AA2Ksec		
7522373	Tg(COL2A1-lacZ)KL80.3Ksec		
3718984	Tg(Col2a1-Mef2c/en)1Eno	Col2-MEF2C-Engrailed	
3718985	Tg(Col2a1-Mef2c/VP16)1Eno	Col2-MEF2C-VP16|MEF2C-VP16	
4461002	Tg(Col2a1-Mir140)#Asah		
5441470	Tg(Col2a1-Ndgr2)#Xzg		
3522083	Tg(Col2a1-Nppc)1Yog	Tg(Nppc)	
3722684	Tg(Col2a1-Npr2*B1)2Gar	Tg(Col2a1-Npr2)2Gar|GC-B1	
3722764	Tg(Col2a1-Npr2*B2)25-4Gar	Tg(Col2a1-Npr2)25-4Gar|GCB2-Tgm	
5508668	Tg(Col2a1-Prg4)1Brle		
2388103	Tg(Col2a1-PTHLH)1Ecw	col II-PTHrP	
3717401	Tg(Col2a1-PTHLH)2Ecw	col II-PTHrP	
3584002	Tg(Col2a1-PTHR1*H223R)AHju	CaPpr|Tg-A	
3584003	Tg(Col2a1-PTHR1*H223R)BHju	Tg-B	
7311631	Tg(COL2A1*R519C)#Afe		
4940991	Tg(Col2a1*R789C)#Waho		
4361023	Tg(Col2a1-rtTA,tetO-COMP)1Jath		
4361024	Tg(Col2a1-rtTA,tetO-COMP*)2Jath		
4418269	Tg(Col2a1-rtTA,tetO-cre)22Pjro	Tg(Col2a1-rtTA-tetO-cre)22Pjro|COL2-rtTA-Cre	
7327305	Tg(Col2a1-Runx2)1Tok		
7327337	Tg(Col2a1-Runx2)2Tok		
7327339	Tg(Col2a1-Runx2*)3Tok		
7327340	Tg(Col2a1-Runx2*)4Tok		
6416547	Tg(Col2a1-Slc39a8)#Chun		
7522396	Tg(COL2A1-SV40T)#Ksec		
6490619	Tg(Col2a1-tTA)HNono		
3842603	Tg(Col3a1-EGFP)DJ124Gsat	Founder Line DJ124|Tg(Col3a1-EGFP)124Gsat	
6470742	Tg(COL4A3,Col4A4)1Lahe		
3775431	Tg(Col6a1-cre)1Gkl	ColVI-Cre	
4846223	Tg(Col6a1-EGFP)JB13Gsat		
7571204	Tg(Col6a1-TNFRSF1/GH1)1Gkl		
5311659	Tg(Colgalt2-cre)NF107Gsat	Tg(Glt25d2-cre)NF107Gsat	
5911066	Tg(Colgalt2-cre)NF111Htz		
3846630	Tg(Colgalt2-EGFP)BN20Gsat	Tg(Glt25d2-EGFP)1Gsat|Tg(Glt25d2-EGFP)BN20Gsat	
5496570	Tg(Colgalt2-EGFP/Rpl10a)DU9Htz		
7338924	Tg(Colq-cre)#Kohno		
4846224	Tg(Comp-EGFP)GN237Gsat		
6270423	Tg(Comp-tTA)#Yeli		
3040595	Tg(cona-T)#Men	cona-T|enhancerless cona-T	
4366791	Tg(Cort-cre)IM42Gsat	Founder Line IM42|Tg(Cort-cre)42Gsat	
5496554	Tg(Cort-EGFP/Rpl10a)GM130Htz		
5301436	Tg(Cpa3-cre)3Glli		
5607598	Tg(Cpa3-cre)4Glli		
3842732	Tg(Cpe-EGFP)FW206Gsat	Founder Line FW206|Tg(Cpe-EGFP)1Gsat	
3620128	Tg(Cp-EGFP)25Gaia		
5487827	Tg(Cp-HIST1H2BB/Venus)47Hadj		
4846225	Tg(Cplx3-EGFP)JO104Gsat		
4846226	Tg(Cpne6-EGFP)JS29Gsat		
4846227	Tg(Cpt1a-EGFP)IP41Gsat		
3708319	Tg(Cr2-cre)3Cgn	CD21-cre3a|CD21-cre|Cr2<tm1(cre)Cgn>	
4846228	Tg(Crabp1-EGFP)HD10Gsat		
1933647	Tg(Crabp1-lacZ)1Lwei		
7429137	Tg(CRBN)123Plbe		
7429134	Tg(CRBN)343Plbe		
4846229	Tg(Creb1-EGFP)NK165Gsat		
3055441	Tg(Crh)227.1Pbl	CRF Tg|CRH-th|Tg(CRF)227.1Pbl	
4457108	Tg(Crh-cre)1Kres	CRFp-cre	
4366794	Tg(Crh-cre)KN282Gsat	Founder Line KN282|Tg(Crh-cre)282Gsat	
4846230	Tg(Crh-EGFP)HS57Gsat		
5586698	Tg(CRH-MAPT/Topaz)1Rck		
3842736	Tg(Crhr1-EGFP)FL247Gsat	Founder Line FL247|Tg(Crhr1-EGFP)1Gsat	
7439323	Tg(Crhr1-icre,-tdTomato)#Njus		
5523322	Tg(Crhr2-cre)RT30Gsat		
7438098	Tg(Crhr2-EGFP/cre)#And		
3842742	Tg(Crhr2-Venus)EH104Gsat	Founder Line EH104|Tg(Crhr2-EGFP)104Gsat|Tg(Crhr2-EGFP)EH104Gsat	
4846231	Tg(Crim1-EGFP)LA7Gsat		
4846232	Tg(Crip2-EGFP)KQ28Gsat		
5305979	Tg(CRKL*)8746Hkp		
3842746	Tg(Crkl-EGFP)DG143Gsat	Founder Line DG143|Tg(Crkl-EGFP)143Gsat	
5789383	Tg(CRP-Cast)1Lbau		
5789388	Tg(CRP-Cast)2Lbau		
2652463	Tg(CRP-cre)1Iz	hCRP-cre	
3845884	Tg(CRP-TAg)60-3Urt	CRP-TAG	
7332969	Tg(CRP)#Urt		
5621016	Tg(Crx-AIPL1*P351)#Visu	P351delta12 hAIPL1	
5433211	Tg(Crx-Atoh7,-cre)251Gla		
5433213	Tg(Crx-Atoh7,-cre)60Gla	Tg(Crx-Atoh7,-cre)764Gla	
3608897	Tg(Crx-cre)1Tfur	Tg(Crx1-cre)1Tfur	
5433212	Tg(Crx-cre)352Gla		
5433214	Tg(Crx-cre)764Gla	Tg(Crx-cre)60Gla	
5302205	Tg(Crx-cre/ERT2)1Tfur		
5307040	Tg(Crx-DsRed,-Mir124a-2)#Tfur		
7520538	Tg(Crx-EGFP)G3Tfur		
7529100	Tg(Crx-Gatad1,-EGFP)1Homy		
3709291	Tg(Crx-GFP,-ALPP)1Clc	Crx GFPAP	
5927755	Tg(Crx-GFP,IRES-PLAP)1Clc	CRXGFPAP	
7287607	Tg(Crx-icre)35Gpt	Tg(Crx-iCre)	
5927754	Tg(Crx-lacZ,IRES-PLAP)1Clc		
5464990	Tg(Crx-lacZ)#Tfur		
7518730	Tg(Crx-rtTA)G2Tfur		
6121033	Tg(CRY2)1Ljp		
6121036	Tg(CRY2*A260T)24Ljp		
6121040	Tg(CRY2*A260T)25Ljp		
3783826	Tg(Cryaa-AKR1B1)222Smch	CAR222	
3783827	Tg(Cryaa-AKR1B1)648Smch	CAR648	
5582276	Tg(Cryaa-APEH)KKS4Kksha		
3723429	Tg(Cryaa-Atf4)4Aki	alphaApATF4	
3038247	Tg(Cryaa-cre)10Mlr	MLR10-Cre|CPV14/Cre	
2176177	Tg(Cryaa-cre)A9874Sau	malphaA-cre	
5582796	Tg(Cryaa-cre,Tyr)37Mlr	MLR37	
3811528	Tg(Cryaa-cre,Tyr)39Mlr	MLR39-Cre|CPV2/Cre	
6393979	Tg(Cryaa-Fgf3)391Ove		
3774268	Tg(Cryaa-HPV16E6E7)19Plam		
7287608	Tg(Cryaa-icre)27Gpt	Tg(Cryaa-iCre)	
4837879	Tg(Cryaa-NCOA6*)AD5Cve		
4837880	Tg(Cryaa-NCOA6*)AD9Cve		
3769402	Tg(Cryaa-Plau)524Lmgd	TgN(aMUPA)524West|alphaMUPA|alphaMUPA mice	
3057330	Tg(Cryaa-Six3)53Pgr	Tg(aAcryst-Six3)F53|alphaASix3	
3764827	Tg(Cryaa-TAg)7488Lmgd	alpha-crys-Tag|a-crys-Tag	
3576671	Tg(Cryaa-TAg,Ins2-CALM1)26Ove	BamInsCam|BIC|CaMTg|OVE26|Tg(Ins2-CALM1)26Ove	
5582728	Tg(Cryaa-TGFBR2*)550Ove	OVE550	
4846233	Tg(Cryab-EGFP)HS240Gsat		
5313497	Tg(CRYBB1-CRYGC*)#Jfhe	OGO2|CRYGC5bpd	
6415130	Tg(CRYBB1-Loxl1)1Erta		
7493679	Tg(CRYBB1-Mip<Cat-Tohm>)2Tohm		
7493683	Tg(CRYBB1-Mip<Cat-Tohm>)4Tohm		
6187926	Tg(Cryd1/Cryaa-Sfrp2)1Jmca		
4820826	Tg(CRYD/Gli-luc)#Ech		
3053742	Tg(CryHIVPR)72Gjj	TG(72)	
4846234	Tg(Crym-EGFP)GF82Gsat		
5435470	Tg(Crym-Ncre,Crym-Ccre)RL89Gsat		
5051740	Tg(Csdc2-EGFP)NW255Gsat		
6111751	Tg(CSF1)3Sz		
5763753	Tg(Csf1r-cre)1Mnz		
5433682	Tg(Csf1r-cre/Esr1*)1Jwp		
4420303	Tg(Csf1r-EGFP)1Hume	7.2fms-EGFP	
3051864	Tg(Csf1r-EGFP-NGFR/FKBP1A/TNFRSF6)2Bck	Mafia|MaFIA (Macrophage Fas-Induced Apoptosis)	
5587943	Tg(Csf1r*-GAL4/VP16,UAS-ECFP)1Hume		
5518539	Tg(Csf1r-HBEGF/mCherry)1Mnz		
4429469	Tg(Csf1r-icre)1Jwp	Tg(Csf1r-iCre)jwp	
7517110	Tg(Csf1r-tax)3470Yiw		
4943324	Tg(Csf1r-Tnfsf15,-EGFP)#Targ		
3057262	Tg(CSF2)2Ygy		
6719251	Tg(Csf2rb2-cre)252Tjmc		
4846235	Tg(Csf2rb2-EGFP)IF334Gsat		
5563914	Tg(Csk*)2Weis		
6201555	Tg(Csn2-cre)#Kobia		
4888571	Tg(CSN2-fat-1)1Vane		
5477830	Tg(CSNK1D,-EGFP)432Yfu		
5477831	Tg(CSNK1D,-EGFP)433Yfu		
3837571	Tg(CSNK1D*,-EGFP)816Yfu	hCKIdelta-T44A L	
3837570	Tg(CSNK1D*,-EGFP)827Yfu	hCKIdelta-T44A H	
3852103	Tg(CSNK1D,-EGFP)#Yfu		
6101508	Tg(Cspg4-cre)1Rkl		
4819177	Tg(Cspg4-cre/Esr1*)BAkik	NG2creER<TM>|NG2creERTM|NG2creERB|NG2-CreER	
3796062	Tg(Cspg4-DsRed.T1)1Akik	NG2DsRedBAC	
5568845	Tg(Cspg4-EGFP*)HDbe		
6102896	Tg(Cspg4-TK*)1Rkl		
6100935	Tg(Cspg4-ZsYellow1)1Rkl		
3783320	Tg(Csrp1-cre)1Sjc	ECsrp1<Cre>	
6273901	Tg(CST3)#Efl		
4940359	Tg(Cst3-EGFP)PE159Gsat		
6273902	Tg(CST3*L68Q)#Efl		
5517395	Tg(CSTG-NPM1/RARA)#Sjch	hCG-NPM-RARalpha	
5635428	Tg(Ctgf-cre)1Aibs		
3838728	Tg(Ctgf-cre)2Aibs	Ctgf-Tg2-Cre	
4846236	Tg(Ctgf-EGFP)FX156Gsat		
1891519	Tg(CTNNB1)1Efu	deltaN87Betacat	
5306984	Tg(CTSG-NUMA1/RARA)#Skr	hCG-NuMA-RARalpha TM	
3822549	Tg(CTSG-NUP98/HOXA9)1589Tanak	NUP98-HOXA9 transgene	
2673315	Tg(CTSG-PML/RARA)135Ley	HCG-PML-RARalpha transgene	
3040509	Tg(CTSG-PML/RARA)6179Ppp		
5514255	Tg(CTSG-PML/RARA)#Ppp	hCG-PML-RARalpha	
4353270	Tg(CTSG-RARA/PML)2544Ley		
2673316	Tg(CTSG-RARA/PML)2683Ley	HCG-RARalpha-PML transgene|RP2	
4353256	Tg(CTSG-RARA/PML)#Ley		
5514276	Tg(CTSG-RARA/ZBTB16)#Ppp	RARalpha-PLZF	
5517432	Tg(CTSG-RARA/ZBTB16)#Sjch	RARalpha/PLZF	
5514265	Tg(CTSG-ZBTB16/RARA)#Ppp	PLZF-RARA	
5517384	Tg(CTSG-ZBTB16/RARA)#Sjch	PLZF-RARalpha	
3053808	Tg(Ctsk-cre)1Rda	Ctsk-cre	
4843202	Tg(Ctsk-cre)8Rda	Ctsk-Cre	
5431090	Tg(Ctsk-cre/ERT2)4Hlk		
5898141	Tg(Ctsk-RFP,-cre)7Narl		
5898145	Tg(Ctsk-RFP,-cre/ERT2)26Narl		
7470916	Tg(Ctsk-Zbtb7a)#Akt		
6331131	Tg(Ctsl-Gdnf/EGFP)1Reb		
4846237	Tg(Ctxn1-EGFP)KS385Gsat		
5644037	Tg(Cx3cl1*)1Jung		
5528887	Tg(Cx3cl1-cre)RA63Gsat		
7260283	Tg(Cx3cl1-EGFP/Rpl10)ES26Htz		
5568581	Tg(Cx3cl1/mCherry)1Jung		
5311677	Tg(Cx3cr1-cre)MW126Gsat		
5051691	Tg(Cxcl11-cre)KN257Gsat		
4846238	Tg(Cxcl11-EGFP)HE40Gsat		
3840887	Tg(Cxcl12-EGFP)DD121Gsat	Founder Line DD121|Tg(Cxcl12-EGFP)1Gsat	
6508083	Tg(Cxcl12-icre/ERT2)L289Nono		
6099026	Tg(Cxcl12-mRFP1)1Rjml		
6717431	Tg(Cxcl13-cre,-tdTomato)719Biat		
7565585	Tg(Cxcl13-cre,-tdTomato)723Biat		
5311663	Tg(Cxcl13-EGFP)SE33Gsat		
5051739	Tg(Cxcl14-EGFP)PS15Gsat		
7509699	Tg(Cxcl9-RFP,Cxcl10-BFP)1Adl		
3839418	Tg(Cxcr4-EGFP)CD73Gsat	Founder Line CD73|Tg(Cxcr4-EGFP)73Gsat	
4846240	Tg(Cxxc4-EGFP)LM190Gsat		
4846241	Tg(Cyb561-EGFP)JI88Gsat		
6317261	Tg(Cybb*H338Y)#Sckc		
4846242	Tg(Cyfip2-EGFP)IN64Gsat		
3712921	Tg(Cyp11a1-cre)16Mchu	SCC-iCre	
5898034	Tg(Cyp11a1-cre)30Mchu		
5462055	Tg(Cyp11a1-icre)1Aswn		
5462097	Tg(Cyp17a1-cre,-GFP)1Dbhl		
3807211	Tg(Cyp17a1-icre)AJako	Cyp17iCre|Tg(Cyp17a1-cre)ACmk	
5662265	Tg(Cyp17a1-NGF)2456Oje	17NF	
6114058	Tg(Cyp19a1-cre)1Dlc		
3799680	Tg(CYP19A1-cre)1Jri	Tg(CYP19-cre)1Jri|Cyp19-Cre	
3712296	Tg(Cyp19a1-cre)5909Gle		
3712295	Tg(Cyp19a1-cre)5912Gle		
3842757	Tg(Cyp19a1-EGFP)FC116Gsat	Founder Line FC116|Tg(Cyp19a1-EGFP)116Gsat	
5807484	Tg(CYP19A1-icre)3Fcrt		
2450860	Tg(Cyp19)C2-3Rrte	int-5-aromatase|MMTV-int-5-aromatase transgene	
7506293	Tg(Cyp1a1-ALPP)1Mktm		
3052665	Tg(Cyp1a1-cre)1Dwi	AhCre|Cre<CYP1A1>	
5486346	Tg(Cyp1a1-creA)1Dwi		
3829428	Tg(Cyp1a1-cre/ERT)1Dwi	AhcreER<T>|Tg(Cyp1a1-cre/ESR1)1Dwi	
3721233	Tg(CYP1A1,CYP1A2)1Dwn	hCYP1A1_1A2, BAC-H	
4452387	Tg(CYP1A1-PPARD)#Jfoe		
7282300	Tg(CYP1B1)1Gonz		
3822326	Tg(Cyp21a1-Apoe)614Fet	Line 614	
3822314	Tg(Cyp21a1-Apoe)619Fet	Line 619	
5545878	Tg(CYP2A13,CYP2B6,CYP2F1)349Ding		
6750931	Tg(CYP2D6)#Gonz		
7354906	Tg(CYP2E1)1Gonz		
5704346	Tg(CYP2J2)#Brs		
3838492	Tg(Cyp39a1-cre)1Aibs	Cyp39a1-Tg7-Cre|Cyp39a1-Tg1-Cre	
3838709	Tg(Cyp39a1-cre)7Aibs	Cyp39a1-Tg7-Cre	
4846243	Tg(Cyr61-EGFP)HA63Gsat		
4846244	Tg(D0H4S114-EGFP)GY63Gsat		
5435426	Tg(D630045J12Rik-cre)SG2Gsat		
3842764	Tg(D630045J12Rik-EGFP)DH81Gsat	Founder Line DH81|Tg(D630045J12Rik-EGFP)81Gsat	
4846245	Tg(D8Ertd738e-EGFP)IM357Gsat		
2651402	Tg(Dach1-cre)1Krs	D6-Cre	
3838641	Tg(Dach1-Nr2f1)AAfae	D6/COUP-TFI	
4837138	Tg(Dach1-Pax6)1Jlr	Tg(Dach1-Pax6)#Fjl	
5435459	Tg(Dact2-cre)SJ48Gsat		
4940360	Tg(Dact2-EGFP)LY173Gsat		
7529737	Tg(Dand5*/sGFP)25Hmd		
7529525	Tg(Dand5/sGFP)52Hmd		
7529732	Tg(Dand5*/sGFP)6Hmd		
4846246	Tg(Dap3-EGFP)EI119Gsat		
5762808	Tg(Dazl)#aKkb		
3838847	Tg(Dazl-EGFP)10Rarp	Dazl-eGFP	
3722420	Tg(Dazl-hrGFP)4Gar		
5515712	Tg(DBH)2Dwei		
5515714	Tg(DBH)3Dwei		
7451290	Tg(DBH-Adra2a)1Biat		
6361519	Tg(Dbh-COP4*L132C,-lacZ)B16-4Mik		
4417958	Tg(DBH-cre)1Cse	DBH-cre	
3588784	Tg(DBH-cre)6-8Koba	DBH-cre/6-8	
3588785	Tg(DBH-cre)9-9Koba	DBH-cre/9-9	
4821734	Tg(Dbh-cre/ERT2)198.1Hroh	DBH<CreERT2>	
6849736	Tg(DBH-cre/ERT2)#Ich		
5435420	Tg(Dbh-cre)KH210Gsat		
4846248	Tg(Dbh-cre)KH212Gsat		
5489893	Tg(DBH-cre,-taulacZ)1Wgt		
7464428	Tg(DBH-Ednrb)1Ywa		
4846247	Tg(Dbh-EGFP)FI99Gsat		
3057123	Tg(DBH-Gal)1923Stei	GalOE|GalOE/D|GALTG|GALANIN-Tg	
7507068	Tg(DBH-GFP*)17Koba		
7507070	Tg(DBH-GFP*)36Koba		
4355550	Tg(Dbh-icre)1Gsc	DBHCre	
7511877	Tg(DBH-IL2RA)5-1Koba		
7512928	Tg(DBH-Mtpn)1-11Mkil		
7512930	Tg(DBH-Mtpn)1-4Mkil		
7512932	Tg(DBH-Mtpn)1-9Mkil		
3055109	Tg(DBHn-lacZ)8Rpk	DBH-lacZ|DBH-nlacZ(2860-8)	
7514523	Tg(DBH-OPRM1)ATohm		
7514525	Tg(DBH-OPRM1)BTohm		
7514527	Tg(DBH-OPRM1)CTohm		
3835382	Tg(DBH-PTPN11)14Bmas	OX14|TgN(DBH-SHP2)Bmas14	
3835395	Tg(DBH-PTPN11)33Bmas	TgN(DBH-SHP2<C459S>)Bmas33	
7513826	Tg(DBH-PTS)41Csic		
3813869	Tg(DBH-PTS)6Csic	DPS	
3788998	Tg(DBH-RET*M918T)CH7194Rpk	DbetaH-RET<MEN2B>|`intermediate'	
3788999	Tg(DBH-RET*M918T)CH7214Rpk	DbetaH-RET<MEN2B>|`high'	
3789000	Tg(DBH-RET*M918T)CH7720Rpk	DbetaH-RET<MEN2B>|`low'	
7562329	Tg(Dbh-rTA)1Kftnk		
7522362	Tg(DBH-SLC18A2)1Tohm		
6852558	Tg(DBH-SNCA)#Dwei	DBH-hSNCA	
7280907	Tg(DBH-TH)4-4Koba		
7520786	Tg(Dbh-tTA)1Kftnk		
4846249	Tg(Dbi-EGFP)IH386Gsat		
5051666	Tg(Dbp-cre)MN120Gsat		
4846250	Tg(Dbp-EGFP)LP35Gsat		
3605702	Tg(Dbx1-icre)1Wdr	Dbx1-iCre	
5927709	Tg(Dcdc2a-cre)NIDA056Htz		
4846251	Tg(Dcdc2a-EGFP)JC158Gsat		
7261147	Tg(Dcdc2a-EGFP/Rpl10)ES2575Htz		
5909914	Tg(Dclk1-cre/ERT2)#Tcw		
5909915	Tg(Dclk1-EGFP/cre)#Tcw		
7520437	Tg(Dclk1-Hbegf,-ZsGreen)#Tcw		
5051738	Tg(Dclk3-EGFP)QH20Gsat		
5523327	Tg(Dcn-EGFP)PA28Gsat		
6696434	Tg(Dcst1)1Osb		
4353800	Tg(Dct-Birc5)21Gros	Dct-Survivin	
4358077	Tg(Dct-cre)1Apdn	Tyrp2-Cre	
2387119	Tg(Dct-cre)3510Bee	Dct-Cre	
7425238	Tg(Dct-cre/ERT2)40ALru		
4846252	Tg(Dct-EGFP)NY2Gsat		
3621028	Tg(Dct-Grm1)ESzc	Tg(Grm1)EPv	
6267313	Tg(Dct-Hes1)#Nshk		
3759658	Tg(Dct-HGF)1Takk	Tg(Dct-HGF)	
3783630	Tg(Dct-lacZ)A12Jkn	Dct-lacZ	
5500087	Tg(Dct-lacZ)IPav		
5140349	Tg(Dct-lacZ)#Ove	TRP2-lacZ	
4889224	Tg(Dct-mHELKK)1Rc	Tg(DctmHELKK)|TrpHEL1	
4846253	Tg(Dctn1-EGFP)LT120Gsat		
5784698	Tg(Dct-rtTA2S*M2)B8Mrln		
5582726	Tg(Dct-Sox10)CF1-10Pav		
3052470	Tg(Dct-SOX9)aCeb		
5445113	Tg(Dct-TVA)#Pav		
5014072	Tg(DCX-cre)35Mull		
5009459	Tg(DCX-cre)38Mull		
6783979	Tg(Dcx-cre/ERT2)1Mash		
5014068	Tg(DCX-cre/ERT2)1Mull		
4867557	Tg(DCX-cre/ERT2)2Wrst	DCX-CreERT2	
5438978	Tg(Dcx-cre/ERT2)DC-F18Zqx		
5438990	Tg(Dcx-cre/ERT2)DC-F30Zqx		
3851126	Tg(Dcx-DsRed)14Qlu	DCX-DsRed-express	
3840895	Tg(Dcx-EGFP)BJ224Gsat	Founder Line BJ224|Tg(Dcx-EGFP)1Gsat	
5581820	Tg(Dcx-mRFP)15Qlu		
5435458	Tg(Ddc-cre)SD56Gsat		
4846254	Tg(Ddc-EGFP)GW36Gsat		
5051680	Tg(Ddit4l-EGFP)QS32Gsat		
